run_id,solver,target,n_features,n_pu,species,n_solutions,cost,time
55,rsymphony,0.1,26,37128,"amegfi,amekes,annhum,baleag,brdowl,bkhgro,brebla,bushti,chbchi,chispa,dowwoo,evegro,houfin,osprey,pilwoo,pasfly,purfin,purmar,rufhum,rewbla,sora,spotow,towwar,whcspa,wlswar,yelwar",1,26859414,7.5
56,rsymphony,0.2,26,37128,"amegfi,amerob,baleag,barswa,belkin1,bkhgro,chbchi,amecro,houspa,hutvir,macwar,norhar1,orcwar,pacwre1,pilwoo,pasfly,redcro,rewbla,sora,sonspa,spotow,towwar,vigswa,wilsni1,wooduc,yelwar",1,84276497,9.029999999999973
57,rsymphony,0.30000000000000004,26,37128,"amegfi,amekes,belkin1,bewwre,bkhgro,batpig1,chbchi,cedwax,comrav,norfli,foxspa,orcwar,pacwre1,pasfly,rebnut,rebsap,rewbla,savspa,sora,spotow,swathr,treswa,varthr,westan,wilsni1,wlswar",1,105697996,6.990000000000009
58,rsymphony,0.4,26,37128,"amegfi,barswa,brdowl,belkin1,bkhgro,brncre,cangoo,chbchi,coohaw,eursta,evegro,houwre,pinsis,pasfly,rebnut,rocpig,rufhum,rewbla,sora,sonspa,spotow,towwar,vigswa,whcspa,wlswar,yelwar",1,367672376,14.700000000000045
59,rsymphony,0.5,26,37128,"amegfi,amerob,barswa,bnhcow,brncre,batpig1,chbchi,coohaw,comrav,amecro,eucdov,norfli,houfin,houwre,norhar1,pinsis,pilwoo,purfin,purmar,rufhum,savspa,sora,treswa,whcspa,wlswar,yelwar",1,851891143,25.15000000000009
60,rsymphony,0.6,26,37128,"amegfi,amekes,amerob,annhum,barswa,bewwre,bnhcow,bkhgro,brebla,cangoo,eucdov,gockin,macwar,orcwar,pinsis,rebsap,rocpig,sora,swathr,towwar,daejun,yerwar,varthr,warvir,wilsni1,wlswar",1,2050708469,23.00999999999999
61,rsymphony,0.7000000000000001,26,37128,"amegfi,amerob,brdowl,bkhgro,batpig1,bushti,coohaw,amecro,gockin,norhar1,osprey,pasfly,rebnut,redcro,rocpig,rufhum,sora,spotow,stejay,swathr,treswa,yerwar,warvir,whcspa,westan,wlswar",1,3916559411,26.37000000000012
62,rsymphony,0.8,26,37128,"amegfi,amerob,baleag,barswa,bnhcow,brncre,cangoo,comrav,dowwoo,eursta,norfli,foxspa,gockin,moudov,pacwre1,pinsis,pasfly,rocpig,rethaw,rewbla,savspa,sonspa,stejay,towwar,vigswa,wilsni1",1,6216808166,82.13000000000011
63,rsymphony,0.9,26,37128,"amegfi,baleag,brdowl,bnhcow,bkhgro,brebla,brncre,comrav,eucdov,gockin,haiwoo,houspa,houwre,macwar,norhar1,orcwar,olsfly,osprey,rebsap,redcro,rethaw,rufhum,sonspa,stejay,whcspa,westan",1,11611156795,102.27999999999997
64,rsymphony,0.1,41,37128,"amegfi,amekes,baleag,barswa,bkhgro,brncre,bushti,cangoo,chispa,coohaw,amecro,eucdov,evegro,norfli,foxspa,gockin,houfin,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,pacwre1,pinsis,pilwoo,rebnut,rethaw,rufhum,rewbla,savspa,sonspa,spotow,stejay,treswa,daejun,yerwar,whcspa,westan,wooduc",1,21224834,10.029999999999973
65,rsymphony,0.2,41,37128,"amerob,brdowl,belkin1,bewwre,bkhgro,brebla,batpig1,bushti,chbchi,cedwax,chispa,amecro,dowwoo,eursta,evegro,norfli,foxspa,haiwoo,houfin,houspa,hutvir,moudov,norhar1,pacwre1,pinsis,pilwoo,pasfly,rocpig,rethaw,sora,sonspa,spotow,stejay,swathr,daejun,yerwar,varthr,warvir,wilsni1,wooduc,yelwar",1,88821129,16.299999999999955
66,rsymphony,0.30000000000000004,41,37128,"amekes,amerob,baleag,belkin1,bewwre,bnhcow,batpig1,cangoo,chbchi,cedwax,coohaw,comrav,dowwoo,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,purmar,rebnut,rebsap,redcro,rocpig,stejay,swathr,treswa,yerwar,varthr,warvir,westan,wlswar,wooduc",1,222240867,22.560000000000173
67,rsymphony,0.4,41,37128,"amegfi,amekes,amerob,baleag,barswa,brdowl,belkin1,bewwre,bkhgro,brebla,brncre,batpig1,cangoo,chbchi,coohaw,comrav,eucdov,norfli,haiwoo,houfin,houwre,hutvir,macwar,norhar1,pacwre1,pasfly,purfin,purmar,redcro,rocpig,rufhum,sonspa,spotow,swathr,treswa,daejun,yerwar,whcspa,westan,wlswar,yelwar",1,430789434,30.310000000000173
68,rsymphony,0.5,41,37128,"amegfi,baleag,bewwre,bnhcow,bkhgro,brebla,bushti,cangoo,chbchi,chispa,comrav,eucdov,eursta,norfli,foxspa,haiwoo,houspa,hutvir,orcwar,pacwre1,pinsis,pilwoo,pasfly,purmar,rebnut,rebsap,redcro,rethaw,rewbla,savspa,sonspa,stejay,swathr,towwar,treswa,daejun,varthr,vigswa,whcspa,westan,wooduc",1,1207362953,37.72000000000003
69,rsymphony,0.6,41,37128,"amegfi,amekes,amerob,baleag,barswa,brdowl,belkin1,bnhcow,bkhgro,brebla,bushti,cangoo,chispa,coohaw,comrav,eursta,evegro,foxspa,gockin,haiwoo,houspa,pinsis,pilwoo,purfin,purmar,rebnut,rebsap,redcro,rocpig,rewbla,savspa,sora,sonspa,spotow,swathr,towwar,daejun,yerwar,varthr,westan,wlswar",1,2439317232,66.51999999999998
70,rsymphony,0.7000000000000001,41,37128,"amegfi,annhum,bnhcow,brebla,bushti,cangoo,chbchi,cedwax,chispa,comrav,amecro,eursta,norfli,gockin,haiwoo,houfin,houspa,houwre,macwar,moudov,norhar1,orcwar,olsfly,osprey,pinsis,pilwoo,pasfly,purmar,rebnut,redcro,rocpig,rethaw,stejay,swathr,yerwar,varthr,whcspa,westan,wilsni1,wlswar,yelwar",1,4702842931,29.610000000000127
71,rsymphony,0.8,41,37128,"amegfi,amekes,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,brebla,batpig1,bushti,cedwax,chispa,comrav,amecro,dowwoo,eucdov,eursta,norfli,houfin,houwre,hutvir,norhar1,orcwar,pacwre1,pilwoo,purmar,rebnut,rebsap,rocpig,rufhum,sonspa,stejay,swathr,yerwar,varthr,vigswa,whcspa,wilsni1,wooduc",1,7028034990,38.149999999999864
72,rsymphony,0.9,41,37128,"amekes,amerob,annhum,baleag,barswa,brdowl,bewwre,bkhgro,brncre,batpig1,bushti,cangoo,cedwax,chispa,coohaw,comrav,amecro,eucdov,haiwoo,houfin,houspa,macwar,norhar1,olsfly,osprey,pinsis,pilwoo,pasfly,rebnut,redcro,sora,sonspa,stejay,towwar,treswa,daejun,varthr,warvir,westan,wilsni1,yelwar",1,11994684680,50.25999999999999
73,rsymphony,0.1,56,37128,"amegfi,amekes,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,houfin,houspa,houwre,macwar,moudov,orcwar,olsfly,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rewbla,savspa,sora,sonspa,treswa,varthr,vigswa,warvir,whcspa,wilsni1,wooduc,yelwar",1,28894799,13.110000000000127
74,rsymphony,0.2,56,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,coohaw,comrav,amecro,eucdov,eursta,evegro,foxspa,houwre,hutvir,moudov,norhar1,orcwar,olsfly,pacwre1,pinsis,pilwoo,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,daejun,varthr,vigswa,whcspa,westan,wlswar,wooduc,yelwar",1,104485929,11.339999999999918
75,rsymphony,0.30000000000000004,56,37128,"amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,batpig1,bushti,cangoo,cedwax,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,orcwar,olsfly,osprey,pacwre1,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,stejay,swathr,towwar,daejun,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc",1,285866391,31.840000000000146
76,rsymphony,0.4,56,37128,"amegfi,amerob,annhum,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,cangoo,chbchi,cedwax,chispa,coohaw,amecro,dowwoo,eucdov,eursta,norfli,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,pinsis,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,savspa,sonspa,stejay,swathr,towwar,treswa,yerwar,vigswa,warvir,whcspa,westan,wilsni1,wooduc,yelwar",1,617661677,35.289999999999964
77,rsymphony,0.5,56,37128,"amegfi,amekes,amerob,annhum,baleag,brdowl,bewwre,bnhcow,bkhgro,brebla,brncre,bushti,cangoo,cedwax,coohaw,comrav,amecro,dowwoo,eucdov,eursta,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,norhar1,olsfly,osprey,pacwre1,pasfly,purfin,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,varthr,vigswa,warvir,whcspa,wilsni1,yelwar",1,1242118109,42.930000000000064
78,rsymphony,0.6,56,37128,"amegfi,amekes,amerob,baleag,barswa,brdowl,belkin1,bewwre,bkhgro,brebla,brncre,bushti,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,gockin,haiwoo,houfin,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pasfly,purfin,purmar,rebnut,redcro,rocpig,rethaw,rufhum,rewbla,sora,spotow,stejay,swathr,towwar,yerwar,warvir,whcspa,westan,wooduc,yelwar",1,1914759617,48.0300000000002
79,rsymphony,0.7000000000000001,56,37128,"amegfi,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houwre,hutvir,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,purfin,rebnut,rebsap,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,stejay,towwar,yerwar,vigswa,warvir,whcspa,westan,wilsni1,wlswar,yelwar",1,3817667822,46.2199999999998
80,rsymphony,0.8,56,37128,"amegfi,amekes,amerob,annhum,baleag,brdowl,belkin1,bewwre,bnhcow,brebla,brncre,bushti,cangoo,chbchi,cedwax,chispa,coohaw,amecro,dowwoo,eucdov,eursta,evegro,norfli,gockin,haiwoo,houfin,houspa,houwre,hutvir,moudov,norhar1,orcwar,olsfly,osprey,pinsis,pilwoo,pasfly,purfin,rebnut,rebsap,redcro,rufhum,savspa,sonspa,spotow,stejay,swathr,towwar,daejun,yerwar,varthr,whcspa,westan,wilsni1,wlswar,yelwar",1,7640761489,59.20000000000027
81,rsymphony,0.9,56,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,eucdov,eursta,evegro,norfli,foxspa,gockin,houfin,houspa,houwre,hutvir,moudov,norhar1,osprey,pacwre1,pilwoo,purmar,rebnut,rebsap,redcro,rethaw,rufhum,savspa,sora,sonspa,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wlswar",1,11795499138,69.32999999999993
82,rsymphony,0.1,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,29319640,14.200000000000273
83,rsymphony,0.2,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,110816247,12.190000000000055
84,rsymphony,0.30000000000000004,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,277322598,16.4699999999998
85,rsymphony,0.4,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,600491865,15.079999999999927
86,rsymphony,0.5,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1261603398,37.5
87,rsymphony,0.6,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,2517768240,35.01999999999998
88,rsymphony,0.7000000000000001,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,4527376434,39.940000000000055
89,rsymphony,0.8,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,7583427474,59.63000000000011
90,rsymphony,0.9,72,37128,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,11857629558,66.27999999999975
91,rsymphony,0.1,10,148510,"amerob,annhum,baleag,chbchi,evegro,pacwre1,purfin,purmar,rufhum,varthr",1,110432307,55.320000000000164
92,rsymphony,0.2,10,148510,"bkhgro,eucdov,eursta,houwre,norhar1,pilwoo,rethaw,rewbla,varthr,whcspa",1,206771738,358.6800000000003
93,rsymphony,0.30000000000000004,10,148510,"bewwre,eursta,gockin,olsfly,rewbla,towwar,daejun,varthr,westan,wooduc",1,500915794,178.73000000000002
94,rsymphony,0.4,10,148510,"brdowl,belkin1,bewwre,bushti,chbchi,gockin,orcwar,redcro,yerwar,wlswar",1,1424471212,517.3299999999999
95,rsymphony,0.5,10,148510,"belkin1,chispa,comrav,eursta,norfli,houfin,houspa,osprey,rebnut,spotow",1,4931849644,440.3299999999999
96,rsymphony,0.6,10,148510,"amerob,brdowl,bkhgro,brebla,amecro,eursta,houwre,macwar,swathr,vigswa",1,4809158524,288.6999999999998
97,rsymphony,0.7000000000000001,10,148510,"amerob,brebla,bushti,cedwax,houspa,olsfly,rethaw,varthr,whcspa,wlswar",1,18214968696,290.21000000000004
98,rsymphony,0.8,10,148510,"amegfi,bnhcow,bushti,eucdov,norfli,gockin,macwar,pinsis,rebnut,redcro",1,25008619125,386.1100000000006
99,rsymphony,0.9,10,148510,"annhum,bewwre,foxspa,houfin,houspa,pilwoo,rebnut,rocpig,rewbla,varthr",1,47616349481,215.26999999999953
100,rsymphony,0.1,26,148510,"bewwre,bnhcow,bkhgro,chbchi,comrav,dowwoo,evegro,foxspa,houfin,houspa,norhar1,olsfly,osprey,pacwre1,purmar,rebnut,rebsap,redcro,rethaw,rufhum,swathr,towwar,varthr,vigswa,wilsni1,wlswar",1,91985360,143.3800000000001
101,rsymphony,0.2,26,148510,"amegfi,brdowl,belkin1,bkhgro,coohaw,comrav,eucdov,norfli,foxspa,macwar,moudov,norhar1,osprey,pinsis,pilwoo,pasfly,purfin,purmar,rethaw,rufhum,sonspa,stejay,daejun,vigswa,warvir,whcspa",1,250324605,456.14999999999964
102,rsymphony,0.30000000000000004,26,148510,"annhum,brdowl,bewwre,bkhgro,brebla,cangoo,chbchi,comrav,eucdov,eursta,haiwoo,moudov,olsfly,pacwre1,pinsis,pilwoo,rebsap,rethaw,rewbla,savspa,stejay,varthr,vigswa,whcspa,westan,wilsni1",1,1015573025,200.47999999999956
103,rsymphony,0.4,26,148510,"amekes,amerob,baleag,brdowl,bewwre,bkhgro,brebla,cangoo,coohaw,comrav,eucdov,eursta,norfli,houspa,macwar,osprey,pacwre1,pinsis,rebnut,rethaw,rufhum,savspa,yerwar,warvir,whcspa,wooduc",1,2160837511,275.96999999999935
104,rsymphony,0.5,26,148510,"amegfi,amekes,bnhcow,bkhgro,brebla,bushti,amecro,eucdov,norfli,moudov,pinsis,pilwoo,pasfly,purmar,rebnut,rethaw,rewbla,swathr,towwar,treswa,daejun,varthr,whcspa,westan,wilsni1,wooduc",1,3241164123,493.1899999999996
105,rsymphony,0.6,26,148510,"amegfi,belkin1,bkhgro,bushti,chbchi,coohaw,eursta,foxspa,gockin,houspa,houwre,macwar,moudov,pinsis,purfin,redcro,savspa,stejay,swathr,daejun,yerwar,varthr,vigswa,wilsni1,wooduc,yelwar",1,9766639402,438.75
106,rsymphony,0.7000000000000001,26,148510,"amekes,annhum,belkin1,bkhgro,brebla,chbchi,chispa,coohaw,dowwoo,eursta,evegro,norfli,foxspa,haiwoo,houspa,olsfly,pilwoo,purmar,rethaw,rufhum,sora,spotow,stejay,treswa,vigswa,whcspa",1,18159930474,589.6799999999994
107,rsymphony,0.8,26,148510,"amekes,brdowl,belkin1,bewwre,brncre,batpig1,coohaw,amecro,dowwoo,evegro,norfli,houspa,norhar1,orcwar,osprey,pacwre1,pilwoo,pasfly,redcro,savspa,sonspa,swathr,towwar,vigswa,westan,wilsni1",1,30272618097,927.5100000000002
108,rsymphony,0.9,26,148510,"amekes,amerob,annhum,brdowl,belkin1,brebla,batpig1,comrav,eucdov,eursta,foxspa,gockin,houwre,macwar,olsfly,purmar,rebnut,redcro,rocpig,rethaw,sora,daejun,warvir,westan,wlswar,yelwar",1,45534113287,588.8099999999995
109,rsymphony,0.1,41,148510,"amegfi,amekes,annhum,baleag,barswa,belkin1,bnhcow,bkhgro,brebla,batpig1,bushti,chbchi,chispa,coohaw,amecro,eucdov,evegro,houfin,houspa,houwre,hutvir,moudov,norhar1,orcwar,olsfly,pacwre1,pilwoo,pasfly,rebnut,redcro,rethaw,savspa,sora,spotow,stejay,treswa,daejun,vigswa,whcspa,westan,wilsni1",1,114239093,101.80999999999949
110,rsymphony,0.2,41,148510,"amegfi,amekes,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,cedwax,coohaw,amecro,eucdov,evegro,haiwoo,houspa,houwre,macwar,moudov,norhar1,orcwar,olsfly,pilwoo,pasfly,rebnut,rebsap,redcro,rocpig,rufhum,sora,sonspa,spotow,stejay,swathr,towwar,treswa,vigswa,westan,wilsni1,wooduc,yelwar",1,434023734,182.20000000000073
111,rsymphony,0.30000000000000004,41,148510,"amekes,amerob,baleag,barswa,brdowl,bewwre,bnhcow,cangoo,cedwax,chispa,amecro,dowwoo,eucdov,norfli,foxspa,houwre,moudov,norhar1,orcwar,olsfly,osprey,purmar,rebnut,rebsap,rocpig,rufhum,rewbla,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,whcspa,westan,wlswar,wooduc,yelwar",1,674932155,765.4099999999999
112,rsymphony,0.4,41,148510,"amegfi,amekes,annhum,barswa,brdowl,belkin1,bewwre,bkhgro,batpig1,cangoo,chbchi,coohaw,comrav,amecro,eucdov,norfli,gockin,hutvir,macwar,orcwar,olsfly,pilwoo,pasfly,purmar,rebnut,rebsap,redcro,rocpig,rufhum,sora,spotow,swathr,towwar,treswa,daejun,varthr,vigswa,whcspa,wilsni1,wlswar,yelwar",1,2217353754,370.14999999999964
113,rsymphony,0.5,41,148510,"amegfi,amekes,amerob,baleag,belkin1,bewwre,bkhgro,brebla,brncre,cangoo,chbchi,chispa,dowwoo,eursta,norfli,gockin,houfin,houspa,norhar1,orcwar,olsfly,osprey,pacwre1,pasfly,purfin,purmar,rebnut,rebsap,redcro,rufhum,rewbla,savspa,swathr,towwar,treswa,yerwar,varthr,vigswa,whcspa,westan,wilsni1",1,4817760480,899.0699999999997
114,rsymphony,0.6,41,148510,"amegfi,amerob,baleag,belkin1,bnhcow,bkhgro,brebla,batpig1,cangoo,cedwax,amecro,dowwoo,eucdov,eursta,evegro,foxspa,gockin,haiwoo,houfin,macwar,moudov,norhar1,orcwar,osprey,pinsis,pasfly,purmar,rebsap,redcro,rocpig,rufhum,sora,sonspa,towwar,yerwar,varthr,warvir,whcspa,westan,wilsni1,wlswar",1,7538818184,806.6700000000001
115,rsymphony,0.7000000000000001,41,148510,"amegfi,amerob,annhum,baleag,barswa,belkin1,bkhgro,brncre,batpig1,bushti,cedwax,amecro,dowwoo,eucdov,eursta,evegro,gockin,hutvir,norhar1,olsfly,pacwre1,pinsis,rebnut,rebsap,redcro,sora,sonspa,spotow,stejay,swathr,towwar,treswa,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,yelwar",1,14157419812,772.6099999999988
116,rsymphony,0.8,41,148510,"amegfi,amekes,amerob,brdowl,bnhcow,bkhgro,brncre,batpig1,bushti,cangoo,chbchi,cedwax,coohaw,comrav,amecro,eursta,evegro,foxspa,gockin,haiwoo,houfin,hutvir,pacwre1,pinsis,purmar,rebsap,redcro,rocpig,rufhum,rewbla,sora,sonspa,swathr,towwar,treswa,yerwar,warvir,whcspa,wilsni1,wlswar,wooduc",1,27850445764,829.4699999999993
117,rsymphony,0.9,41,148510,"amegfi,amerob,annhum,barswa,belkin1,bewwre,bnhcow,bkhgro,brebla,batpig1,bushti,chbchi,chispa,coohaw,comrav,amecro,evegro,norfli,foxspa,houspa,houwre,norhar1,olsfly,pinsis,pilwoo,pasfly,rebnut,rebsap,rocpig,rewbla,savspa,sora,spotow,swathr,treswa,daejun,yerwar,warvir,whcspa,westan,yelwar",1,48301861296,979.3700000000008
118,rsymphony,0.1,56,148510,"amegfi,amerob,annhum,baleag,brdowl,belkin1,bewwre,bnhcow,brncre,batpig1,cangoo,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,foxspa,gockin,houfin,houwre,hutvir,macwar,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sonspa,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,110402293,655.3299999999981
119,rsymphony,0.2,56,148510,"amegfi,amekes,amerob,baleag,barswa,brdowl,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,chbchi,cedwax,chispa,coohaw,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,macwar,moudov,norhar1,orcwar,osprey,pacwre1,pilwoo,pasfly,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,swathr,towwar,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wooduc,yelwar",1,346872296,161.87999999999738
